Target Champ,Enemy 1,Enemy 2,Enemy 3,Enemy 4,Enemy 5,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Player puuid,Match ID,Date added,Patch
Sett,Jax,Hecarim,Yone,Aphelios,Lux,3078,3153,6333,3044,1055,3047,deO2YNhnCZTS9C18jzJ9_rA_e_txA1RQaX9OIL9X1vqyt9i57jPuhq2OkMzRH1_grWEaa2zv3WHIag,KR_5720872921,05/02/2022,12.2
Sett,Gangplank,Diana,Qiyana,Ezreal,Karma,3748,3053,6662,3076,1011,3047,deO2YNhnCZTS9C18jzJ9_rA_e_txA1RQaX9OIL9X1vqyt9i57jPuhq2OkMzRH1_grWEaa2zv3WHIag,KR_5720774684,05/02/2022,12.2
Sett,Kennen,XinZhao,Akali,Jhin,TahmKench,6333,4401,6631,1037,3044,3111,deO2YNhnCZTS9C18jzJ9_rA_e_txA1RQaX9OIL9X1vqyt9i57jPuhq2OkMzRH1_grWEaa2zv3WHIag,KR_5720636037,05/02/2022,12.2
Sett,Kennen,Diana,Qiyana,Jinx,Morgana,1036,2055,6631,1054,1028,3047,deO2YNhnCZTS9C18jzJ9_rA_e_txA1RQaX9OIL9X1vqyt9i57jPuhq2OkMzRH1_grWEaa2zv3WHIag,KR_5720314927,05/02/2022,12.2
Sett,Renekton,Zac,Veigar,Twitch,Pyke,3044,3065,6630,0,3076,3047,deO2YNhnCZTS9C18jzJ9_rA_e_txA1RQaX9OIL9X1vqyt9i57jPuhq2OkMzRH1_grWEaa2zv3WHIag,KR_5720229456,05/02/2022,12.2
Sett,Lucian,MasterYi,Ryze,Ashe,Soraka,1054,3053,6631,1031,0,3047,deO2YNhnCZTS9C18jzJ9_rA_e_txA1RQaX9OIL9X1vqyt9i57jPuhq2OkMzRH1_grWEaa2zv3WHIag,KR_5719994715,05/02/2022,12.2
Sett,Volibear,Trundle,Viktor,Draven,Lulu,6029,3123,3153,3051,3047,1055,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5736925726,05/02/2022,12.3
Sett,Kayle,Nidalee,Zed,Aphelios,Blitzcrank,6631,3133,3047,1054,1037,3153,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5733821587,05/02/2022,12.3
Sett,Darius,LeeSin,Viktor,Ezreal,Karma,6631,2421,3047,3133,3053,3123,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5733648350,05/02/2022,12.3
Sett,Gwen,Hecarim,Akshan,Draven,Yuumi,6631,3123,3117,1055,3044,1028,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5733633295,05/02/2022,12.3
Sett,Fiora,Vi,Corki,Jinx,Lulu,6630,3047,3053,3123,1055,0,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5730288684,05/02/2022,12.2
Sett,Nunu,Katarina,Soraka,Renekton,Sivir,1055,6631,3111,3053,0,0,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5727301935,05/02/2022,12.2
Sett,Gwen,Hecarim,Sylas,Caitlyn,Braum,3111,6631,0,3077,3053,0,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5726119168,05/02/2022,12.2
Sett,Sion,Diana,Vex,Draven,Rell,6630,2031,3044,3047,1055,1028,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5725767327,05/02/2022,12.2
Sett,Tryndamere,Kindred,Ahri,Kaisa,Janna,6631,1054,2031,3047,1036,0,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5721126261,05/02/2022,12.2
Sett,Renekton,Hecarim,Ahri,Ezreal,Karma,6630,1054,3047,1037,3044,1028,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5719960199,05/02/2022,12.2
Sett,Gnar,Nocturne,Nunu,Zeri,Nautilus,6631,3047,2031,3044,0,1054,YCM_po-tQr4kGuJfN0-vTG0DrC3lhBSFRNHm0cldnSN1F5puJQ7UbsJL_6SM_jkityXFFtLIgD7bUw,KR_5719845158,05/02/2022,12.2
Sett,Gwen,Vi,Yone,Jhin,Janna,3742,3857,6660,1033,1029,3009,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5726574355,05/02/2022,12.2
Sett,Viktor,LeeSin,Zed,Ziggs,Bard,3857,6664,0,3009,3742,0,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5726240800,05/02/2022,12.2
Sett,Malphite,Viego,Katarina,Zeri,Janna,6671,1001,2055,0,0,0,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5726155009,05/02/2022,12.2
Sett,Gangplank,Vi,Viktor,Jhin,Blitzcrank,3857,1033,6660,3742,3009,1029,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5726076453,05/02/2022,12.2
Sett,Renekton,Zac,Zed,Jinx,Pyke,2055,3857,3742,1028,3009,1028,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5725031030,05/02/2022,12.2
Sett,Shen,Nidalee,Galio,Vayne,Rakan,6660,2031,3857,3742,3009,1029,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5724847899,05/02/2022,12.2
Sett,Olaf,Diana,Yone,Draven,Thresh,3742,3855,2055,3009,1029,1028,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5724901239,05/02/2022,12.2
Sett,Gangplank,Nidalee,Yone,Vayne,Lulu,3855,0,0,0,0,0,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5724196998,05/02/2022,12.2
Sett,Vladimir,MasterYi,Veigar,Jhin,Lux,3742,3855,2055,1033,3009,0,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5723995791,05/02/2022,12.2
Sett,Sion,Poppy,Fizz,Samira,Rakan,2055,6631,3857,3006,3036,0,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5724030104,05/02/2022,12.2
Sett,RekSai,Diana,Yasuo,Vayne,Lulu,3066,2031,3855,3047,1031,1028,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5723528259,05/02/2022,12.2
Sett,Jayce,Talon,Akali,Caitlyn,Lulu,6664,3857,0,0,3009,3742,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5723510170,05/02/2022,12.2
Sett,Poppy,Graves,Bard,Zeri,Swain,1054,1001,2031,0,0,0,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5722872238,05/02/2022,12.2
Sett,Poppy,LeeSin,Corki,Kaisa,Pyke,6664,0,3857,3742,3009,0,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5722241293,05/02/2022,12.2
Sett,Sion,Nunu,Leblanc,Zeri,Karma,2031,3857,6660,3742,1033,3009,TZy1xL7sDWhZ1YVELJUUwyFNkxTR7FoXJM_MDG1z8YunTTBWR0ej0Pi8F8Fe_tRQLGDVCegvidUJxw,KR_5721800210,05/02/2022,12.2
Sett,Jax,Viego,Leblanc,Zeri,Nami,6631,1054,3047,2031,3044,2055,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5738493414,05/02/2022,12.3
Sett,Akali,Gwen,Akshan,Ezreal,Leona,6631,3181,3111,3742,1028,2055,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5738285682,05/02/2022,12.3
Sett,Zeri,Ahri,Fiora,Karma,Ezreal,3057,3067,3047,3051,3153,1054,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5738303290,05/02/2022,12.3
Sett,LeeSin,XinZhao,TwistedFate,Jhin,Alistar,6631,3044,2031,3047,1037,1055,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5736230320,05/02/2022,12.3
Sett,Camille,RekSai,Vex,Ezreal,Galio,6631,1028,3053,3123,1054,3047,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5734618828,05/02/2022,12.3
Sett,Camille,Viego,Vex,Sivir,Karma,2031,3742,3067,3857,1029,3009,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5734650028,05/02/2022,12.3
Sett,Gnar,Hecarim,Ahri,Zeri,Karma,6630,2055,3044,3047,1054,1037,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5734484691,05/02/2022,12.3
Sett,Camille,Hecarim,Lissandra,Samira,Leona,6630,3047,1028,1054,0,3044,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5734408319,05/02/2022,12.3
Sett,Darius,Talon,Ryze,Ezreal,Rakan,6631,3053,1054,0,3047,0,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5734297224,05/02/2022,12.3
Sett,Jayce,Nidalee,Yone,Jhin,Blitzcrank,6631,1011,1054,3047,3053,3077,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5733614221,05/02/2022,12.3
Sett,Gangplank,Diana,Yone,Jinx,Blitzcrank,6631,3053,2055,0,0,3047,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5733537188,05/02/2022,12.3
Sett,Braum,Lillia,Yone,Ezreal,Fiora,6631,3053,3748,3742,1028,3047,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5732806810,05/02/2022,12.3
Sett,Jax,Ekko,Irelia,Heimerdinger,Rell,6631,3053,1028,1011,3047,1054,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5732597069,05/02/2022,12.3
Sett,Riven,Lillia,LeeSin,Jinx,Alistar,6631,2031,2055,1054,1028,3047,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5732600652,05/02/2022,12.3
Sett,Jayce,Hecarim,Katarina,Zeri,Bard,6631,3053,3742,1028,3047,1028,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5732362774,05/02/2022,12.3
Sett,Cassiopeia,Viego,Yone,Ezreal,Bard,6631,1028,2031,1054,3047,1028,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5732185760,05/02/2022,12.3
Sett,Malphite,LeeSin,Lucian,Zeri,Bard,6631,3077,3053,1054,3009,1011,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5732099145,05/02/2022,12.3
Sett,Cassiopeia,Talon,Syndra,Aphelios,Morgana,6631,3053,3009,1054,3748,1031,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5731787654,05/02/2022,12.3
Sett,Gragas,Gwen,Yasuo,Jinx,Karma,6631,3053,1054,3047,3077,1028,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5731201036,05/02/2022,12.2
Sett,Vladimir,RekSai,Leblanc,Kaisa,Leona,6631,3044,2031,1054,3009,1028,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5731029837,05/02/2022,12.2
Sett,Camille,XinZhao,Orianna,Jhin,Pantheon,6631,2031,3047,1054,3053,2055,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5730994340,05/02/2022,12.2
Sett,Camille,Graves,Leona,Xayah,Galio,3855,3047,1033,6660,2055,0,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5730971203,05/02/2022,12.2
Sett,Renekton,JarvanIV,Viktor,Jinx,Blitzcrank,6631,2031,3044,3047,1055,1028,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5729418156,05/02/2022,12.2
Sett,Khazix,Tryndamere,Vex,Kaisa,Lux,6631,1028,1054,0,3009,0,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5729402622,05/02/2022,12.2
Sett,Lucian,XinZhao,Akali,Ezreal,Lux,6631,3053,3748,3047,2055,0,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5729300513,05/02/2022,12.2
Sett,Renekton,Graves,Vex,Aphelios,Thresh,6630,3053,1028,3047,1028,1054,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5729164548,05/02/2022,12.2
Sett,Ahri,Camille,Lulu,Jinx,Hecarim,6631,3742,3047,3053,6609,1037,4r9oF58SGPW03bY87WfJ-B6ToHNJ4XUyHW74qR4ighIUsrLf17tPhOJ3zzw-rCRz_3LSv2-zvYEItA,KR_5726955469,05/02/2022,12.2
Sett,Camille,Diana,Yasuo,Jhin,Xerath,3047,6631,3053,3748,2055,0,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5739015548,05/02/2022,12.3
Sett,Akali,Jinx,Katarina,Nautilus,LeeSin,1011,6631,0,0,3111,3053,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5738381102,05/02/2022,12.3
Sett,Poppy,JarvanIV,Corki,Ziggs,Pyke,3111,6631,1011,3053,1055,1028,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5734226304,05/02/2022,12.3
Sett,Graves,Akali,RekSai,Aphelios,Thresh,1054,6631,3044,1029,0,3047,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5733971195,05/02/2022,12.3
Sett,Aatrox,Nidalee,Yone,Jhin,Rell,3053,6631,3047,1036,1029,1028,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5732681101,05/02/2022,12.3
Sett,Karthus,Hecarim,Akshan,Jhin,Janna,3047,6631,3044,1028,1054,1037,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5732653073,05/02/2022,12.3
Sett,Aatrox,MonkeyKing,Anivia,Aphelios,Karma,1055,6631,3047,3044,3123,1029,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5732255658,05/02/2022,12.3
Sett,Akali,XinZhao,Talon,Kalista,Poppy,3044,6631,1028,3111,1054,1028,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5731959463,05/02/2022,12.3
Sett,Jax,Nidalee,Aatrox,Sivir,Nautilus,1028,6631,3053,3047,1011,1037,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5731812148,05/02/2022,12.3
Sett,Jayce,Graves,Yasuo,Samira,Gragas,2031,6631,3053,1055,1001,0,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5731399184,05/02/2022,12.3
Sett,Nidalee,Gragas,Irelia,Viego,Urgot,1054,6631,0,1037,3047,3082,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5731576576,05/02/2022,12.3
Sett,Shen,Talon,AurelionSol,Jhin,Pyke,3111,6631,3143,3053,3748,0,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5729496677,05/02/2022,12.2
Sett,Gangplank,LeeSin,Vex,Caitlyn,Bard,3053,6631,3075,1028,1028,3047,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5729055039,05/02/2022,12.2
Sett,Akali,Udyr,Kaisa,Qiyana,Blitzcrank,3748,6631,2421,3053,3082,3111,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5728999840,05/02/2022,12.2
Sett,Jhin,Hecarim,TwistedFate,Poppy,Nautilus,3053,6631,3111,1011,2055,1054,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5728917784,05/02/2022,12.2
Sett,Singed,Graves,Veigar,Zeri,Lulu,1055,6631,1055,3044,1028,1001,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5727187112,05/02/2022,12.2
Sett,Gnar,Gwen,Rumble,Zeri,Braum,3053,6631,3748,3047,2055,0,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5727097245,05/02/2022,12.2
Sett,Gangplank,Evelynn,Anivia,Kaisa,Bard,3053,6631,3047,1011,1028,1037,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726863895,05/02/2022,12.2
Sett,Poppy,Ekko,Pyke,Jinx,Shen,3047,6630,3044,1055,0,0,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726798570,05/02/2022,12.2
Sett,Jayce,LeeSin,Akali,Caitlyn,Morgana,1054,6631,3044,1029,3047,0,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726804766,05/02/2022,12.2
Sett,Jayce,Hecarim,Akali,Jhin,Nami,3047,6631,3044,1037,1028,0,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726802475,05/02/2022,12.2
Sett,Darius,Diana,Irelia,Jhin,Lulu,3047,6631,2055,1055,3053,0,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726694649,05/02/2022,12.2
Sett,Singed,Elise,Yone,Samira,Xerath,3111,6631,2031,3044,1028,1055,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726713089,05/02/2022,12.2
Sett,Camille,Nidalee,Qiyana,Jhin,Bard,3047,6631,3053,3748,3066,1057,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5726058753,05/02/2022,12.2
Sett,Irelia,Ekko,Gangplank,Jhin,Karma,1037,6631,1028,3044,3047,1028,JA2jZeyiu4Z_2ydyW4wpwOwyzn4x4NGncaRIbWjfsX6NAav4kG5WrLU4aC3pXBNokLgUtoen5MlIAQ,KR_5725996505,05/02/2022,12.2
Sett,Jayce,Gragas,Ekko,Lucian,Thresh,6631,1057,3047,3742,3748,3053,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5738916074,05/02/2022,12.3
Sett,Fiora,Nunu,Jayce,Jinx,Karma,2031,3047,1042,1054,3123,1053,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5735002247,05/02/2022,12.3
Sett,Shaco,Ivern,Kaisa,Ahri,Lulu,3053,6631,3748,3047,3076,0,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5717313295,05/02/2022,12.2
Sett,Fiora,Viego,Lissandra,Kaisa,Shaco,6631,0,0,3123,3047,3153,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5713278930,05/02/2022,12.2
Sett,Gangplank,Hecarim,Garen,Ezreal,Lux,6631,1028,1054,3047,1037,3044,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5712257660,05/02/2022,12.2
Sett,Gwen,LeeSin,Katarina,Zeri,Leona,6630,2031,1028,1036,1055,3111,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5712009207,05/02/2022,12.2
Sett,TwistedFate,Nidalee,Zed,Ezreal,Maokai,6631,2420,3047,1011,3077,3053,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5712040300,05/02/2022,12.2
Sett,Gwen,Diana,Yasuo,Jhin,Rakan,6029,0,3111,1054,3044,3153,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5711259660,05/02/2022,12.2
Sett,Trundle,Viego,Leblanc,Jhin,Lux,6630,3047,1055,1028,3044,3153,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5711233944,05/02/2022,12.2
Sett,Sion,Zed,Xerath,Caitlyn,Poppy,3068,1036,1028,3047,3153,1055,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5709173413,05/02/2022,12.2
Sett,Ornn,LeeSin,Sylas,Kaisa,Karma,6664,3857,3158,3066,4401,3075,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5701334473,05/02/2022,12.1
Sett,Chogath,Sejuani,Qiyana,Kaisa,Pyke,6631,3111,1031,3066,3748,3053,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5701240164,05/02/2022,12.1
Sett,Volibear,Nunu,Zoe,Kaisa,Braum,6630,3111,3123,1011,3077,3053,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5701001798,05/02/2022,12.1
Sett,Gragas,LeeSin,Corki,Samira,Alistar,6631,2031,1054,3111,1037,3044,NabCB1u8iKvRFIaYWAJFDU1jwGXl5O5RJ6THcc-q7yG3xgusk106Iz9E57LWFZlhA9swlOpN91Uttg,KR_5700886781,05/02/2022,12.1
